gloss1,gloss2,video1,video2,dtw_distance
How_many,Price,../all_outputs/output_ssl_small/How_many/1-4-w05120221103115238.mp4_1.pkl,../all_outputs/output_include/Society/Price/MVI_8736.pkl,81.13726541492062
Little,Clothing,../all_outputs/output_ssl_small/Little/1-5-w01220221103112023.mp4_1.pkl,../all_outputs/output_include/Clothes/Clothing/MVI_8611.pkl,81.24483694694395
Learn,Sport,../all_outputs/output_ssl_small/Learn/3-2-w03420221216131706.mp4_1.pkl,../all_outputs/output_include/Society/Sport/MVI_8724.pkl,81.25747740906306
Learn?,male,../all_outputs/output_ssl_small/Learn?/4-3-w05220221216134355.mp4_1.pkl,../all_outputs/output_include/Adjectives/male/MVI_9765.pkl,81.30212375475875
Learn?,Father,../all_outputs/output_ssl_small/Learn?/4-3-w05220221216134355.mp4_1.pkl,../all_outputs/output_include/People/Father/MVI_4062.pkl,81.31116790768996
Class,Clothing,../all_outputs/output_ssl_small/Class/4-5-w01920221216122049.mp4_1.pkl,../all_outputs/output_include/Clothes/Clothing/MVI_8611.pkl,81.35022355419278
Sinhala,Television,../all_outputs/output_ssl_small/Sinhala/4-3-w01820221216121929.mp4_1.pkl,../all_outputs/output_include/Electronics/Television/MVI_4558.pkl,81.38613351877369
House,Price,../all_outputs/output_ssl_small/House/3-4-w02920221216124537.mp4_1.pkl,../all_outputs/output_include/Society/Price/MVI_8736.pkl,81.47543385479574
Learn,Television,../all_outputs/output_ssl_small/Learn/3-2-w03420221216131706.mp4_1.pkl,../all_outputs/output_include/Electronics/Television/MVI_4558.pkl,81.57615184633515
Video,Animal,../all_outputs/output_ssl_small/Video/1-2-w02220221103121901.mp4_1.pkl,../all_outputs/output_include/Animals/Animal/MVI_8576.pkl,81.59313861726119
Learn,Box,../all_outputs/output_ssl_small/Learn/3-2-w03420221216131706.mp4_1.pkl,../all_outputs/output_include/Home/Box/MVI_4438.pkl,81.60604643016893
University,Clothing,../all_outputs/output_ssl_small/University/3-2-w00920221216120708.mp4_1.pkl,../all_outputs/output_include/Clothes/Clothing/MVI_8611.pkl,81.60902748119179
House,Pencil,../all_outputs/output_ssl_small/House/3-4-w02920221216124537.mp4_1.pkl,../all_outputs/output_include/Home/Pencil/MVI_8788.pkl,81.66090622046544
Read,Bank,../all_outputs/output_ssl_small/Read/4-2-w04620221216133130.mp4_1.pkl,../all_outputs/output_include/Places/Bank/MVI_3662.pkl,81.69457368240766
Read,Box,../all_outputs/output_ssl_small/Read/4-2-w04620221216133130.mp4_1.pkl,../all_outputs/output_include/Home/Box/MVI_4438.pkl,81.74145271054071
Yes,Clothing,../all_outputs/output_ssl_small/Yes/1-1-w06320221103120755.mp4_1.pkl,../all_outputs/output_include/Clothes/Clothing/MVI_8611.pkl,81.77177220606858
Sinhala,Price,../all_outputs/output_ssl_small/Sinhala/4-3-w01820221216121929.mp4_1.pkl,../all_outputs/output_include/Society/Price/MVI_8736.pkl,81.80902084297449
Relationship,Clothing,../all_outputs/output_ssl_small/Relationship/1-3-w02320221103122040.mp4_1.pkl,../all_outputs/output_include/Clothes/Clothing/MVI_8611.pkl,81.89602644281615
Learn?,Priest,../all_outputs/output_ssl_small/Learn?/4-3-w05220221216134355.mp4_1.pkl,../all_outputs/output_include/Jobs/Priest/MVI_5344.pkl,81.92217211364671
Sinhala,Clothing,../all_outputs/output_ssl_small/Sinhala/4-3-w01820221216121929.mp4_1.pkl,../all_outputs/output_include/Clothes/Clothing/MVI_8611.pkl,82.0511230242804
It,Clothing,../all_outputs/output_ssl_small/It/3-5-w00720221216120500.mp4_1.pkl,../all_outputs/output_include/Clothes/Clothing/MVI_8611.pkl,82.15076071401582
Learn?,Sister,../all_outputs/output_ssl_small/Learn?/4-3-w05220221216134355.mp4_1.pkl,../all_outputs/output_include/People/Sister/MVI_3784.pkl,82.2432482278056
Children,wide,../all_outputs/output_ssl_small/Children/1-2-w01720221103121056.mp4_1.pkl,../all_outputs/output_include/Adjectives/wide/MVI_9227.pkl,82.24873037311872
Learn?,Bedroom,../all_outputs/output_ssl_small/Learn?/4-3-w05220221216134355.mp4_1.pkl,../all_outputs/output_include/Home/Bedroom/MVI_4371.pkl,82.32056754087756
Hello,Sport,../all_outputs/output_ssl_small/Hello/4-4-w03920221216132408.mp4_1.pkl,../all_outputs/output_include/Society/Sport/MVI_8724.pkl,82.33782059546999
Age,Television,../all_outputs/output_ssl_small/Age/3-4-w02820221216124422.mp4_1.pkl,../all_outputs/output_include/Electronics/Television/MVI_4558.pkl,82.34987326678298
Today,Letter,../all_outputs/output_ssl_small/Today/3-1-w01320221216121141.mp4_1.pkl,../all_outputs/output_include/Home/Letter/MVI_8825.pkl,82.39506903595077
Learn?,Afternoon,../all_outputs/output_ssl_small/Learn?/4-3-w05220221216134355.mp4_1.pkl,../all_outputs/output_include/Days_and_Time/Afternoon/MVI_4658.pkl,82.4485532528588
My,Sport,../all_outputs/output_ssl_small/My/3-2-w03020221216124641.mp4_1.pkl,../all_outputs/output_include/Society/Sport/MVI_8724.pkl,82.51145946327414
Big,Animal,../all_outputs/output_ssl_small/Big/1-1-w01020221103111725.mp4_1.pkl,../all_outputs/output_include/Animals/Animal/MVI_8576.pkl,82.54809223762759
Learn?,White,../all_outputs/output_ssl_small/Learn?/4-3-w05220221216134355.mp4_1.pkl,../all_outputs/output_include/Colours/White/MVI_3890.pkl,82.58460210707106
Learn?,Adult,../all_outputs/output_ssl_small/Learn?/4-3-w05220221216134355.mp4_1.pkl,../all_outputs/output_include/People/Adult/MVI_3823.pkl,82.58874399528138
Learn?,Good_afternoon,../all_outputs/output_ssl_small/Learn?/4-3-w05220221216134355.mp4_1.pkl,../all_outputs/output_include/Greetings/Good_afternoon/MVI_0050_ (1).pkl,82.59047607584239
Learn?,Pen,../all_outputs/output_ssl_small/Learn?/4-3-w05220221216134355.mp4_1.pkl,../all_outputs/output_include/Home/Pen/MVI_4390.pkl,82.67441855186807
Today,Price,../all_outputs/output_ssl_small/Today/3-1-w01320221216121141.mp4_1.pkl,../all_outputs/output_include/Society/Price/MVI_8736.pkl,82.70800109115183
Make,Animal,../all_outputs/output_ssl_small/Make/1-5-w03820221103113520.mp4_1.pkl,../all_outputs/output_include/Animals/Animal/MVI_8576.pkl,82.7371430940973
Read,Street_or_Road,../all_outputs/output_ssl_small/Read/4-2-w04620221216133130.mp4_1.pkl,../all_outputs/output_include/Places/Street_or_Road/MVI_3599.pkl,82.784324434424
Big,Price,../all_outputs/output_ssl_small/Big/1-1-w01020221103111725.mp4_1.pkl,../all_outputs/output_include/Society/Price/MVI_8736.pkl,82.85881066363777
My,Ball,../all_outputs/output_ssl_small/My/3-2-w03020221216124641.mp4_1.pkl,../all_outputs/output_include/Society/Ball/MVI_8730.pkl,83.33358792020852
My,Box,../all_outputs/output_ssl_small/My/3-2-w03020221216124641.mp4_1.pkl,../all_outputs/output_include/Home/Box/MVI_4438.pkl,83.37153518706083
Talk,Boy,../all_outputs/output_ssl_small/Talk/3-5-w03520221216131823.mp4_1.pkl,../all_outputs/output_include/People/Boy/MVI_5132.pkl,83.37922548472565
Sister,Clothing,../all_outputs/output_ssl_small/Sister/1-5-w00820221103111446.mp4_1.pkl,../all_outputs/output_include/Clothes/Clothing/MVI_8611.pkl,83.38081128524584
Report,Price,../all_outputs/output_ssl_small/Report/4-1-w02120221216122740.mp4_1.pkl,../all_outputs/output_include/Society/Price/MVI_8736.pkl,83.53155101943153
Read,Television,../all_outputs/output_ssl_small/Read/4-2-w04620221216133130.mp4_1.pkl,../all_outputs/output_include/Electronics/Television/MVI_4558.pkl,83.54043009778825
Learn?,I,../all_outputs/output_ssl_small/Learn?/4-3-w05220221216134355.mp4_1.pkl,../all_outputs/output_include/Pronouns/I/MVI_9959.pkl,83.65153892188862
Read,Market,../all_outputs/output_ssl_small/Read/4-2-w04620221216133130.mp4_1.pkl,../all_outputs/output_include/Places/Market/MVI_3650.pkl,83.70831468765603
Go,Price,../all_outputs/output_ssl_small/Go/4-4-w03620221216131954.mp4_1.pkl,../all_outputs/output_include/Society/Price/MVI_8736.pkl,83.72985557760208
Go,cold,../all_outputs/output_ssl_small/Go/4-4-w03620221216131954.mp4_1.pkl,../all_outputs/output_include/Adjectives/cold/MVI_5220.pkl,83.75733005877719
Write,Letter,../all_outputs/output_ssl_small/Write/1-5-w04420221103114351.mp4_1.pkl,../all_outputs/output_include/Home/Letter/MVI_8825.pkl,83.95661365276
Write,Price,../all_outputs/output_ssl_small/Write/1-5-w04420221103114351.mp4_1.pkl,../all_outputs/output_include/Society/Price/MVI_8736.pkl,84.00198432212086
Sorry,Ball,../all_outputs/output_ssl_small/Sorry/2-7-w04120221110113545.mp4_1.pkl,../all_outputs/output_include/Society/Ball/MVI_8730.pkl,84.08251462348446
Mother,Letter,../all_outputs/output_ssl_small/Mother/4-3-w00420221216120034.mp4_1.pkl,../all_outputs/output_include/Home/Letter/MVI_8825.pkl,84.09205040034665
Ten_People,Letter,../all_outputs/output_ssl_small/Ten_People/1-1-w02020221103121410.mp4_1.pkl,../all_outputs/output_include/Home/Letter/MVI_8825.pkl,84.2360962027886
My,Month,../all_outputs/output_ssl_small/My/3-2-w03020221216124641.mp4_1.pkl,../all_outputs/output_include/Days_and_Time/Month/MVI_5490.pkl,84.2777117500923
My,Temple,../all_outputs/output_ssl_small/My/3-2-w03020221216124641.mp4_1.pkl,../all_outputs/output_include/Places/Temple/MVI_3566.pkl,84.29722655004517
Class,Letter,../all_outputs/output_ssl_small/Class/4-5-w01920221216122049.mp4_1.pkl,../all_outputs/output_include/Home/Letter/MVI_8825.pkl,84.32023723387105
My,Bank,../all_outputs/output_ssl_small/My/3-2-w03020221216124641.mp4_1.pkl,../all_outputs/output_include/Places/Bank/MVI_3662.pkl,84.34430206002096
Tomorrow,Bag,../all_outputs/output_ssl_small/Tomorrow/4-4-w01520221216121456.mp4_1.pkl,../all_outputs/output_include/Home/Bag/MVI_8839.pkl,84.36507808038837
Learn?,Door,../all_outputs/output_ssl_small/Learn?/4-3-w05220221216134355.mp4_1.pkl,../all_outputs/output_include/Home/Door/MVI_4368.pkl,84.38779309323188
Video,Television,../all_outputs/output_ssl_small/Video/1-2-w02220221103121901.mp4_1.pkl,../all_outputs/output_include/Electronics/Television/MVI_4558.pkl,84.44288194006243
Learn?,Friday,../all_outputs/output_ssl_small/Learn?/4-3-w05220221216134355.mp4_1.pkl,../all_outputs/output_include/Days_and_Time/Friday/MVI_5026.pkl,84.50461160009483
University,Letter,../all_outputs/output_ssl_small/University/3-2-w00920221216120708.mp4_1.pkl,../all_outputs/output_include/Home/Letter/MVI_8825.pkl,84.5564730496736
Read,Fish,../all_outputs/output_ssl_small/Read/4-2-w04620221216133130.mp4_1.pkl,../all_outputs/output_include/Animals/Fish/MVI_3069.pkl,84.56271522563839
Video,cold,../all_outputs/output_ssl_small/Video/1-2-w02220221103121901.mp4_1.pkl,../all_outputs/output_include/Adjectives/cold/MVI_5220.pkl,84.57713807897566
Make,Bag,../all_outputs/output_ssl_small/Make/1-5-w03820221103113520.mp4_1.pkl,../all_outputs/output_include/Home/Bag/MVI_8839.pkl,84.60861052755796
Age,cold,../all_outputs/output_ssl_small/Age/3-4-w02820221216124422.mp4_1.pkl,../all_outputs/output_include/Adjectives/cold/MVI_5220.pkl,84.7454756225007
Learn?,Night,../all_outputs/output_ssl_small/Learn?/4-3-w05220221216134355.mp4_1.pkl,../all_outputs/output_include/Days_and_Time/Night/MVI_5073.pkl,84.7723819317299
Class,Pencil,../all_outputs/output_ssl_small/Class/4-5-w01920221216122049.mp4_1.pkl,../all_outputs/output_include/Home/Pencil/MVI_8788.pkl,84.94625571951417
Report,Bank,../all_outputs/output_ssl_small/Report/4-1-w02120221216122740.mp4_1.pkl,../all_outputs/output_include/Places/Bank/MVI_3662.pkl,85.002748923708
Learn?,he,../all_outputs/output_ssl_small/Learn?/4-3-w05220221216134355.mp4_1.pkl,../all_outputs/output_include/Pronouns/he/MVI_9889.pkl,85.04984537962802
Me,Letter,../all_outputs/output_ssl_small/Me/3-5-w00320221216115837.mp4_1.pkl,../all_outputs/output_include/Home/Letter/MVI_8825.pkl,85.10871497127444
Children,Paper,../all_outputs/output_ssl_small/Children/1-2-w01720221103121056.mp4_1.pkl,../all_outputs/output_include/Home/Paper/MVI_4934.pkl,85.13495400203237
Learn?,Blue,../all_outputs/output_ssl_small/Learn?/4-3-w05220221216134355.mp4_1.pkl,../all_outputs/output_include/Colours/Blue/MVI_3725.pkl,85.13971570223354
Read,Store or Shop,../all_outputs/output_ssl_small/Read/4-2-w04620221216133130.mp4_1.pkl,../all_outputs/output_include/Places/Store or Shop/MVI_3635.pkl,85.1954044807834
Report,Market,../all_outputs/output_ssl_small/Report/4-1-w02120221216122740.mp4_1.pkl,../all_outputs/output_include/Places/Market/MVI_3650.pkl,85.27548541114496
Mother,Price,../all_outputs/output_ssl_small/Mother/4-3-w00420221216120034.mp4_1.pkl,../all_outputs/output_include/Society/Price/MVI_8736.pkl,85.31383050003885
Children,loud,../all_outputs/output_ssl_small/Children/1-2-w01720221103121056.mp4_1.pkl,../all_outputs/output_include/Adjectives/loud/MVI_5335.pkl,85.3471033448674
Go,Radio,../all_outputs/output_ssl_small/Go/4-4-w03620221216131954.mp4_1.pkl,../all_outputs/output_include/Electronics/Radio/MVI_4562.pkl,85.43122534355244
Video,Bag,../all_outputs/output_ssl_small/Video/1-2-w02220221103121901.mp4_1.pkl,../all_outputs/output_include/Home/Bag/MVI_8839.pkl,85.45024184860132
Learn?,Telephone,../all_outputs/output_ssl_small/Learn?/4-3-w05220221216134355.mp4_1.pkl,../all_outputs/output_include/Home/Telephone/MVI_4939.pkl,85.4581647786913
Read,sick,../all_outputs/output_ssl_small/Read/4-2-w04620221216133130.mp4_1.pkl,../all_outputs/output_include/Adjectives/sick/MVI_5331.pkl,85.47837563288715
Learn?,King,../all_outputs/output_ssl_small/Learn?/4-3-w05220221216134355.mp4_1.pkl,../all_outputs/output_include/People/King/MVI_3952.pkl,85.53102338975637
Video,wide,../all_outputs/output_ssl_small/Video/1-2-w02220221103121901.mp4_1.pkl,../all_outputs/output_include/Adjectives/wide/MVI_9227.pkl,85.54017499671437
Go,Key,../all_outputs/output_ssl_small/Go/4-4-w03620221216131954.mp4_1.pkl,../all_outputs/output_include/Home/Key/MVI_8813.pkl,85.63841316818467
Yes,Price,../all_outputs/output_ssl_small/Yes/1-1-w06320221103120755.mp4_1.pkl,../all_outputs/output_include/Society/Price/MVI_8736.pkl,85.65079149983256
Thank_You,Bag,../all_outputs/output_ssl_small/Thank_You/1-1-w04720221103114714.mp4_1.pkl,../all_outputs/output_include/Home/Bag/MVI_8839.pkl,85.7666378990777
Learn?,Good_night,../all_outputs/output_ssl_small/Learn?/4-3-w05220221216134355.mp4_1.pkl,../all_outputs/output_include/Greetings/Good_night/MVI_0109.pkl,85.81089588686245
Write,Clothing,../all_outputs/output_ssl_small/Write/1-5-w04420221103114351.mp4_1.pkl,../all_outputs/output_include/Clothes/Clothing/MVI_8611.pkl,85.89246057345183
Sister,Price,../all_outputs/output_ssl_small/Sister/1-5-w00820221103111446.mp4_1.pkl,../all_outputs/output_include/Society/Price/MVI_8736.pkl,85.9124924908826
Me,Price,../all_outputs/output_ssl_small/Me/3-5-w00320221216115837.mp4_1.pkl,../all_outputs/output_include/Society/Price/MVI_8736.pkl,85.95640180383761
Learn?,Queen,../all_outputs/output_ssl_small/Learn?/4-3-w05220221216134355.mp4_1.pkl,../all_outputs/output_include/People/Queen/MVI_5271.pkl,86.02874447837452
Learn?,Colour,../all_outputs/output_ssl_small/Learn?/4-3-w05220221216134355.mp4_1.pkl,../all_outputs/output_include/Colours/Colour/MVI_4050.pkl,86.05299203144054
Make,Clothing,../all_outputs/output_ssl_small/Make/1-5-w03820221103113520.mp4_1.pkl,../all_outputs/output_include/Clothes/Clothing/MVI_8611.pkl,86.19675227027511
Go,healthy,../all_outputs/output_ssl_small/Go/4-4-w03620221216131954.mp4_1.pkl,../all_outputs/output_include/Adjectives/healthy/MVI_9447.pkl,86.23657037176575
Report,hot,../all_outputs/output_ssl_small/Report/4-1-w02120221216122740.mp4_1.pkl,../all_outputs/output_include/Adjectives/hot/MVI_9248.pkl,86.32748166839019
Make,Ball,../all_outputs/output_ssl_small/Make/1-5-w03820221103113520.mp4_1.pkl,../all_outputs/output_include/Society/Ball/MVI_8730.pkl,86.32861848502021
Start,Bank,../all_outputs/output_ssl_small/Start/4-4-w04520221216133050.mp4_1.pkl,../all_outputs/output_include/Places/Bank/MVI_3662.pkl,86.35174488002197
It,Letter,../all_outputs/output_ssl_small/It/3-5-w00720221216120500.mp4_1.pkl,../all_outputs/output_include/Home/Letter/MVI_8825.pkl,86.42826286194264
Learn?,Artist,../all_outputs/output_ssl_small/Learn?/4-3-w05220221216134355.mp4_1.pkl,../all_outputs/output_include/Jobs/Artist/MVI_5356.pkl,86.43213629928637
Age,Neighbour,../all_outputs/output_ssl_small/Age/3-4-w02820221216124422.mp4_1.pkl,../all_outputs/output_include/People/Neighbour/MVI_5277.pkl,86.440792417186
Learn?,good,../all_outputs/output_ssl_small/Learn?/4-3-w05220221216134355.mp4_1.pkl,../all_outputs/output_include/Adjectives/good/MVI_9268.pkl,86.46771318415645
Learn?,Key,../all_outputs/output_ssl_small/Learn?/4-3-w05220221216134355.mp4_1.pkl,../all_outputs/output_include/Home/Key/MVI_8813.pkl,86.4724465830197
Go,Television,../all_outputs/output_ssl_small/Go/4-4-w03620221216131954.mp4_1.pkl,../all_outputs/output_include/Electronics/Television/MVI_4558.pkl,86.55636575811285
Read,Month,../all_outputs/output_ssl_small/Read/4-2-w04620221216133130.mp4_1.pkl,../all_outputs/output_include/Days_and_Time/Month/MVI_5490.pkl,86.56889299621572
Learn,Time,../all_outputs/output_ssl_small/Learn/3-2-w03420221216131706.mp4_1.pkl,../all_outputs/output_include/Days_and_Time/Time/MVI_5078.pkl,86.56909010250966
My,God,../all_outputs/output_ssl_small/My/3-2-w03020221216124641.mp4_1.pkl,../all_outputs/output_include/Society/God/MVI_4342.pkl,86.57826316406926
Stay?,Boy,../all_outputs/output_ssl_small/Stay?/3-5-w05420221216134811.mp4_1.pkl,../all_outputs/output_include/People/Boy/MVI_5132.pkl,86.59704464550829
Learn?,Evening,../all_outputs/output_ssl_small/Learn?/4-3-w05220221216134355.mp4_1.pkl,../all_outputs/output_include/Days_and_Time/Evening/MVI_4661.pkl,86.64960135066028
Video,Alright,../all_outputs/output_ssl_small/Video/1-2-w02220221103121901.mp4_1.pkl,../all_outputs/output_include/Greetings/Alright/MVI_9965.pkl,86.67146466023128
Report,Boy,../all_outputs/output_ssl_small/Report/4-1-w02120221216122740.mp4_1.pkl,../all_outputs/output_include/People/Boy/MVI_5132.pkl,86.70763579737925
Report,Pencil,../all_outputs/output_ssl_small/Report/4-1-w02120221216122740.mp4_1.pkl,../all_outputs/output_include/Home/Pencil/MVI_8788.pkl,86.75203255739709
Children,Neighbour,../all_outputs/output_ssl_small/Children/1-2-w01720221103121056.mp4_1.pkl,../all_outputs/output_include/People/Neighbour/MVI_5277.pkl,86.7689750099761
University,Price,../all_outputs/output_ssl_small/University/3-2-w00920221216120708.mp4_1.pkl,../all_outputs/output_include/Society/Price/MVI_8736.pkl,86.77490975871817
Tuesday,Letter,../all_outputs/output_ssl_small/Tuesday/2-1-w02720221110103149.mp4_1.pkl,../all_outputs/output_include/Home/Letter/MVI_8825.pkl,86.78042955679396
Age,Time,../all_outputs/output_ssl_small/Age/3-4-w02820221216124422.mp4_1.pkl,../all_outputs/output_include/Days_and_Time/Time/MVI_5078.pkl,86.80338555078148
Learn?,Cell phone,../all_outputs/output_ssl_small/Learn?/4-3-w05220221216134355.mp4_1.pkl,../all_outputs/output_include/Electronics/Cell phone/MVI_5392.pkl,86.82292723186514
Big,Clothing,../all_outputs/output_ssl_small/Big/1-1-w01020221103111725.mp4_1.pkl,../all_outputs/output_include/Clothes/Clothing/MVI_8611.pkl,86.82778560229991
Age,Spring,../all_outputs/output_ssl_small/Age/3-4-w02820221216124422.mp4_1.pkl,../all_outputs/output_include/Seasons/Spring/MVI_4569.pkl,86.85713688260229
Thank_You,Clothing,../all_outputs/output_ssl_small/Thank_You/1-1-w04720221103114714.mp4_1.pkl,../all_outputs/output_include/Clothes/Clothing/MVI_8611.pkl,86.8786332564023
Go,Energy,../all_outputs/output_ssl_small/Go/4-4-w03620221216131954.mp4_1.pkl,../all_outputs/output_include/Society/Energy/MVI_4290.pkl,87.0083341616723
Go,Alright,../all_outputs/output_ssl_small/Go/4-4-w03620221216131954.mp4_1.pkl,../all_outputs/output_include/Greetings/Alright/MVI_9965.pkl,87.02630893263445
