gloss1,gloss2,video1,video2,dtw_distance
English,Actor,../all_outputs/output_ssl_small/English/2-5-w02520221110102953.mp4_1.pkl,../all_outputs/output_include/Jobs/Actor/MVI_4517.pkl,116.32690809554477
See,Photograph,../all_outputs/output_ssl_small/See/3-3-w04020221216132449.mp4_1.pkl,../all_outputs/output_include/Home/Photograph/MVI_9035.pkl,116.3409369193378
w064,Page,../all_outputs/output_ssl_small/w064/3-5-w06420221216140315.mp4_1.pkl,../all_outputs/output_include/Home/Page/MVI_4920.pkl,116.34591707774734
Staying,tight,../all_outputs/output_ssl_small/Staying/3-2-w03220221216131407.mp4_1.pkl,../all_outputs/output_include/Adjectives/tight/MVI_9773.pkl,116.35430450076761
Learn,Book,../all_outputs/output_ssl_small/Learn/4-2-w03420221216131517.mp4_1.pkl,../all_outputs/output_include/Home/Book/MVI_8804.pkl,116.35770668131094
Thank_You,Parent,../all_outputs/output_ssl_small/Thank_You/1-5-w04720221103114751.mp4_1.pkl,../all_outputs/output_include/People/Parent/MVI_8627.pkl,116.3643967619876
w064,Television,../all_outputs/output_ssl_small/w064/2-4-w06420221110112958.mp4_1.pkl,../all_outputs/output_include/Electronics/Television/MVI_4560.pkl,116.37462416984744
No,Death,../all_outputs/output_ssl_small/No/4-4-w04220221216132716.mp4_1.pkl,../all_outputs/output_include/Society/Death/MVI_8664.pkl,116.3970414472049
Sinhala,Window,../all_outputs/output_ssl_small/Sinhala/2-5-w01820221110101612.mp4_1.pkl,../all_outputs/output_include/Home/Window/MVI_4362.pkl,116.3996021181707
Thank_You,Exercise,../all_outputs/output_ssl_small/Thank_You/1-3-w04720221103114732.mp4_1.pkl,../all_outputs/output_include/Society/Exercise/MVI_4853.pkl,116.4023505062617
Tuesday,Sport,../all_outputs/output_ssl_small/Tuesday/3-3-w02720221216124002.mp4_1.pkl,../all_outputs/output_include/Society/Sport/MVI_4318.pkl,116.42571266954126
Tell,Grey,../all_outputs/output_ssl_small/Tell/1-5-w04320221103114246.mp4_1.pkl,../all_outputs/output_include/Colours/Grey/MVI_5065.pkl,116.45238407136328
Do,Chair,../all_outputs/output_ssl_small/Do/4-1-w03720221216132028.mp4_1.pkl,../all_outputs/output_include/Home/Chair/MVI_8756.pkl,116.47691774801642
Hello,train_ticket,../all_outputs/output_ssl_small/Hello/4-2-w03920221216132353.mp4_1.pkl,../all_outputs/output_include/Means_of_Transportation/train_ticket/MVI_3254.pkl,116.51991034880018
Hello,healthy,../all_outputs/output_ssl_small/Hello/3-4-w03920221216132406.mp4_1.pkl,../all_outputs/output_include/Adjectives/healthy/MVI_9446.pkl,116.52049516316083
w064,Winter,../all_outputs/output_ssl_small/w064/1-5-w06420221103120953.mp4_1.pkl,../all_outputs/output_include/Seasons/Winter/MVI_4573.pkl,116.5401524464122
Video,Spring,../all_outputs/output_ssl_small/Video/1-4-w02220221103121920.mp4_1.pkl,../all_outputs/output_include/Seasons/Spring/MVI_5428.pkl,116.54149879602569
Dialog box,Time,../all_outputs/output_ssl_small/Dialog box/1-1-w02420221103122335.mp4_1.pkl,../all_outputs/output_include/Days_and_Time/Time/MVI_4667.pkl,116.5426387462988
My,Exercise,../all_outputs/output_ssl_small/My/2-1-w03020221110103507.mp4_1.pkl,../all_outputs/output_include/Society/Exercise/MVI_4851.pkl,116.54900479779337
Understand,Bank,../all_outputs/output_ssl_small/Understand/6-4-w06120221219144355.mp4_1.pkl,../all_outputs/output_include/Places/Bank/MVI_3421.pkl,116.54954135529279
My,Medicine,../all_outputs/output_ssl_small/My/2-1-w03020221110103507.mp4_1.pkl,../all_outputs/output_include/Society/Medicine/MVI_8933.pkl,116.57316377344007
Hello,Student,../all_outputs/output_ssl_small/Hello/3-4-w03920221216132406.mp4_1.pkl,../all_outputs/output_include/Jobs/Student/MVI_4749.pkl,116.58526930440443
See,Science,../all_outputs/output_ssl_small/See/1-1-w04020221103113749.mp4_1.pkl,../all_outputs/output_include/Society/Science/MVI_4339.pkl,116.59941755838135
Start,Week,../all_outputs/output_ssl_small/Start/4-1-w04520221216133029.mp4_1.pkl,../all_outputs/output_include/Days_and_Time/Week/MVI_5482.pkl,116.61032254057154
Start,Manager,../all_outputs/output_ssl_small/Start/2-3-w04520221110105736.mp4_1.pkl,../all_outputs/output_include/Jobs/Manager/MVI_5363.pkl,116.61350049489333
Good,Family,../all_outputs/output_ssl_small/Good/3-3-w01120221216120941.mp4_1.pkl,../all_outputs/output_include/People/Family/MVI_3788.pkl,116.62619718584695
Go,Reporter,../all_outputs/output_ssl_small/Go/2-3-w03620221110104501.mp4_1.pkl,../all_outputs/output_include/Jobs/Reporter/MVI_4512.pkl,116.63363489105836
Do,Kitchen,../all_outputs/output_ssl_small/Do/2-3-w03720221110104550.mp4_1.pkl,../all_outputs/output_include/Home/Kitchen/MVI_9023.pkl,116.64315304355505
Talk,tight,../all_outputs/output_ssl_small/Talk/5-2-w03520221216131715.mp4_1.pkl,../all_outputs/output_include/Adjectives/tight/MVI_9649.pkl,116.66587613505612
No,Week,../all_outputs/output_ssl_small/No/1-5-w04220221103114141.mp4_1.pkl,../all_outputs/output_include/Days_and_Time/Week/MVI_5482.pkl,116.6668387776961
English,we,../all_outputs/output_ssl_small/English/2-5-w02520221110102953.mp4_1.pkl,../all_outputs/output_include/Pronouns/we/MVI_9973.pkl,116.670647397425
Teach,Window,../all_outputs/output_ssl_small/Teach/4-1-w03320221216131332.mp4_1.pkl,../all_outputs/output_include/Home/Window/MVI_4883.pkl,116.67485135809856
Teach,Box,../all_outputs/output_ssl_small/Teach/1-3-w03320221103112630.mp4_1.pkl,../all_outputs/output_include/Home/Box/MVI_8842.pkl,116.68630407017143
Little,Winter,../all_outputs/output_ssl_small/Little/1-1-w01220221103111947.mp4_1.pkl,../all_outputs/output_include/Seasons/Winter/MVI_4573.pkl,116.6902378657906
Big,big_large,../all_outputs/output_ssl_small/Big/2-3-w01020221110100804.mp4_1.pkl,../all_outputs/output_include/Adjectives/big_large/MVI_9394.pkl,116.7019442725673
Video,Season,../all_outputs/output_ssl_small/Video/1-1-w02220221103121852.mp4_1.pkl,../all_outputs/output_include/Seasons/Season/MVI_4582.pkl,116.70989293160778
English,Shirt,../all_outputs/output_ssl_small/English/1-5-w02520221103122537.mp4_1.pkl,../all_outputs/output_include/Clothes/Shirt/MVI_3702.pkl,116.72189284760032
Read,Wednesday,../all_outputs/output_ssl_small/Read/1-4-w04620221103114631.mp4_1.pkl,../all_outputs/output_include/Days_and_Time/Wednesday/MVI_5455.pkl,116.72624806715073
Age,big_large,../all_outputs/output_ssl_small/Age/2-4-w02820221110103314.mp4_1.pkl,../all_outputs/output_include/Adjectives/big_large/MVI_9394.pkl,116.74212730910729
University,Bill,../all_outputs/output_ssl_small/University/4-4-w00920221216120832.mp4_1.pkl,../all_outputs/output_include/Society/Bill/MVI_8673.pkl,116.74639191562592
Big,Religion,../all_outputs/output_ssl_small/Big/3-3-w01020221216120836.mp4_1.pkl,../all_outputs/output_include/Society/Religion/MVI_8929.pkl,116.74749724967764
Staying,hot,../all_outputs/output_ssl_small/Staying/3-2-w03220221216131407.mp4_1.pkl,../all_outputs/output_include/Adjectives/hot/MVI_5138.pkl,116.74840036831115
My,Husband,../all_outputs/output_ssl_small/My/3-4-w03020221216124658.mp4_1.pkl,../all_outputs/output_include/People/Husband/MVI_5112.pkl,116.7490018464518
Talk?,Chair,../all_outputs/output_ssl_small/Talk?/10-2-w05720230317104128.mp4_1.pkl,../all_outputs/output_include/Home/Chair/MVI_9005.pkl,116.75052727364312
Go,Exercise,../all_outputs/output_ssl_small/Go/1-5-w03620221103113229.mp4_1.pkl,../all_outputs/output_include/Society/Exercise/MVI_4853.pkl,116.75676864829713
See,War,../all_outputs/output_ssl_small/See/3-3-w04020221216132449.mp4_1.pkl,../all_outputs/output_include/Society/War/MVI_4832.pkl,116.76639650825639
Now,Animal,../all_outputs/output_ssl_small/Now/4-5-w01420221216121406.mp4_1.pkl,../all_outputs/output_include/Animals/Animal/MVI_8576.pkl,116.77633557356485
Sorry,Paper,../all_outputs/output_ssl_small/Sorry/4-5-w04120221216132628.mp4_1.pkl,../all_outputs/output_include/Home/Paper/MVI_8829.pkl,116.77766457609762
Start,Paper,../all_outputs/output_ssl_small/Start/2-1-w04520221110105718.mp4_1.pkl,../all_outputs/output_include/Home/Paper/MVI_8827.pkl,116.78387129357259
Yes,Window,../all_outputs/output_ssl_small/Yes/4-1-w06320221216140147.mp4_1.pkl,../all_outputs/output_include/Home/Window/MVI_4883.pkl,116.78456954850854
When,Brown,../all_outputs/output_ssl_small/When/2-7-w05620221110113737.mp4_1.pkl,../all_outputs/output_include/Colours/Brown/MVI_5050.pkl,116.78971514919095
What,Animal,../all_outputs/output_ssl_small/What/5-4-w05020221216134110.mp4_1.pkl,../all_outputs/output_include/Animals/Animal/MVI_8576.pkl,116.79498652808711
w064,Bird,../all_outputs/output_ssl_small/w064/1-5-w06420221103120953.mp4_1.pkl,../all_outputs/output_include/Animals/Bird/MVI_3012.pkl,116.79868549852269
w064,Monsoon,../all_outputs/output_ssl_small/w064/3-5-w06420221216140315.mp4_1.pkl,../all_outputs/output_include/Seasons/Monsoon/MVI_4674.pkl,116.80084153162947
Go,Manager,../all_outputs/output_ssl_small/Go/2-3-w03620221110104501.mp4_1.pkl,../all_outputs/output_include/Jobs/Manager/MVI_5363.pkl,116.80905995404646
English,Peace,../all_outputs/output_ssl_small/English/2-3-w02520221110102936.mp4_1.pkl,../all_outputs/output_include/Society/Peace/MVI_4834.pkl,116.83380611614838
Hello,Bird,../all_outputs/output_ssl_small/Hello/4-5-w03920221216132418.mp4_1.pkl,../all_outputs/output_include/Animals/Bird/MVI_4156.pkl,116.89684021172788
Make,Husband,../all_outputs/output_ssl_small/Make/3-3-w03820221216132308.mp4_1.pkl,../all_outputs/output_include/People/Husband/MVI_5112.pkl,116.89823141816264
Children,War,../all_outputs/output_ssl_small/Children/4-1-w01720221216121716.mp4_1.pkl,../all_outputs/output_include/Society/War/MVI_4832.pkl,116.90054690222235
There,Pen,../all_outputs/output_ssl_small/There/4-4-w05920221216135549.mp4_1.pkl,../all_outputs/output_include/Home/Pen/MVI_4387.pkl,116.90059295868384
See,sick,../all_outputs/output_ssl_small/See/1-1-w04020221103113749.mp4_1.pkl,../all_outputs/output_include/Adjectives/sick/MVI_5331.pkl,116.90685163907199
Tuesday,soft,../all_outputs/output_ssl_small/Tuesday/3-3-w02720221216124002.mp4_1.pkl,../all_outputs/output_include/Adjectives/soft/MVI_9791.pkl,116.90967642491414
No,Tool,../all_outputs/output_ssl_small/No/4-4-w04220221216132716.mp4_1.pkl,../all_outputs/output_include/Home/Tool/MVI_8863.pkl,116.91766765340792
w064,Peace,../all_outputs/output_ssl_small/w064/3-5-w06420221216140315.mp4_1.pkl,../all_outputs/output_include/Society/Peace/MVI_4834.pkl,116.92949877294309
Mother,Bank,../all_outputs/output_ssl_small/Mother/1-3-w00420221103110724.mp4_1.pkl,../all_outputs/output_include/Places/Bank/MVI_3661.pkl,116.93564559136264
See,Race (ethnicity),../all_outputs/output_ssl_small/See/3-3-w04020221216132449.mp4_1.pkl,../all_outputs/output_include/Society/Race (ethnicity)/MVI_4823.pkl,116.94868368945447
There,Newspaper,../all_outputs/output_ssl_small/There/4-1-w05920221216135522.mp4_1.pkl,../all_outputs/output_include/Society/Newspaper/MVI_8714.pkl,116.96184388623892
Please,Son,../all_outputs/output_ssl_small/Please/4-4-w06020221216135826.mp4_1.pkl,../all_outputs/output_include/People/Son/MVI_5073.pkl,116.98018308960688
Learn,Kitchen,../all_outputs/output_ssl_small/Learn/4-2-w03420221216131517.mp4_1.pkl,../all_outputs/output_include/Home/Kitchen/MVI_9023.pkl,116.990287013355
There,Shoes,../all_outputs/output_ssl_small/There/4-1-w05920221216135522.mp4_1.pkl,../all_outputs/output_include/Clothes/Shoes/MVI_4204.pkl,116.99336717144674
Big,Brown,../all_outputs/output_ssl_small/Big/2-3-w01020221110100804.mp4_1.pkl,../all_outputs/output_include/Colours/Brown/MVI_5050.pkl,117.03196285192513
Tomorrow,wide,../all_outputs/output_ssl_small/Tomorrow/4-2-w01520221216121435.mp4_1.pkl,../all_outputs/output_include/Adjectives/wide/MVI_9312.pkl,117.03532961802286
Good,Monsoon,../all_outputs/output_ssl_small/Good/2-5-w01120221110100916.mp4_1.pkl,../all_outputs/output_include/Seasons/Monsoon/MVI_4673.pkl,117.04670572991371
Age,Family,../all_outputs/output_ssl_small/Age/4-2-w02820221216124135.mp4_1.pkl,../all_outputs/output_include/People/Family/MVI_3788.pkl,117.0496202692254
School,Bank,../all_outputs/output_ssl_small/School/3-5-w01620221216121507.mp4_1.pkl,../all_outputs/output_include/Places/Bank/MVI_3661.pkl,117.05292575971225
Staying,Spring,../all_outputs/output_ssl_small/Staying/4-3-w03220221216124636.mp4_1.pkl,../all_outputs/output_include/Seasons/Spring/MVI_5428.pkl,117.06744692333348
Dialog box,Doctor,../all_outputs/output_ssl_small/Dialog box/2-3-w02420221110102439.mp4_1.pkl,../all_outputs/output_include/Jobs/Doctor/MVI_5325.pkl,117.07813153957125
Big,Alright,../all_outputs/output_ssl_small/Big/3-3-w01020221216120836.mp4_1.pkl,../all_outputs/output_include/Greetings/Alright/MVI_9964.pkl,117.07928877147386
Sinhala,Table,../all_outputs/output_ssl_small/Sinhala/3-5-w01820221216121748.mp4_1.pkl,../all_outputs/output_include/Home/Table/MVI_8751.pkl,117.08031455123152
Thank_You,Brother,../all_outputs/output_ssl_small/Thank_You/4-3-w04720221216133242.mp4_1.pkl,../all_outputs/output_include/People/Brother/MVI_4075.pkl,117.092931799062
See,Manager,../all_outputs/output_ssl_small/See/3-3-w04020221216132449.mp4_1.pkl,../all_outputs/output_include/Jobs/Manager/MVI_4785.pkl,117.09572558368177
Go,Paint,../all_outputs/output_ssl_small/Go/1-5-w03620221103113229.mp4_1.pkl,../all_outputs/output_include/Home/Paint/MVI_8817.pkl,117.09866708274194
School,Table,../all_outputs/output_ssl_small/School/1-5-w01620221103112512.mp4_1.pkl,../all_outputs/output_include/Home/Table/MVI_8751.pkl,117.09875214666859
Yes,Table,../all_outputs/output_ssl_small/Yes/4-1-w06320221216140147.mp4_1.pkl,../all_outputs/output_include/Home/Table/MVI_8751.pkl,117.12237451663852
Understand,Paper,../all_outputs/output_ssl_small/Understand/5-2-w06120221216135808.mp4_1.pkl,../all_outputs/output_include/Home/Paper/MVI_8827.pkl,117.13495973710974
My,Ground,../all_outputs/output_ssl_small/My/2-3-w03020221110103526.mp4_1.pkl,../all_outputs/output_include/Places/Ground/MVI_3578.pkl,117.14492379316341
Talk?,Wednesday,../all_outputs/output_ssl_small/Talk?/7-2-w05720230317120629.mp4_1.pkl,../all_outputs/output_include/Days_and_Time/Wednesday/MVI_5457.pkl,117.1522809998623
Report,Bedroom,../all_outputs/output_ssl_small/Report/5-4-w02120221216122724.mp4_1.pkl,../all_outputs/output_include/Home/Bedroom/MVI_8774.pkl,117.1553335212584
Start,Grandfather,../all_outputs/output_ssl_small/Start/2-1-w04520221110105718.mp4_1.pkl,../all_outputs/output_include/People/Grandfather/MVI_5105.pkl,117.1664652781775
Read,Medicine,../all_outputs/output_ssl_small/Read/1-3-w04620221103114623.mp4_1.pkl,../all_outputs/output_include/Society/Medicine/MVI_8665.pkl,117.17567658073285
Tuesday,short,../all_outputs/output_ssl_small/Tuesday/1-2-w02720221103122714.mp4_1.pkl,../all_outputs/output_include/Adjectives/short/extra/MVI_5192.pkl,117.18477560912969
Tuesday,Computer,../all_outputs/output_ssl_small/Tuesday/1-2-w02720221103122714.mp4_1.pkl,../all_outputs/output_include/Electronics/Computer/MVI_5397.pkl,117.20589349003232
w064,Shirt,../all_outputs/output_ssl_small/w064/3-5-w06420221216140315.mp4_1.pkl,../all_outputs/output_include/Clothes/Shirt/MVI_3703.pkl,117.20657361715705
Children,Clock,../all_outputs/output_ssl_small/Children/1-2-w01720221103121056.mp4_1.pkl,../all_outputs/output_include/Electronics/Clock/MVI_5379.pkl,117.2098793269078
Thank_You,Camera,../all_outputs/output_ssl_small/Thank_You/4-3-w04720221216133242.mp4_1.pkl,../all_outputs/output_include/Electronics/Camera/MVI_5408.pkl,117.2169923295948
Tuesday,Page,../all_outputs/output_ssl_small/Tuesday/1-2-w02720221103122714.mp4_1.pkl,../all_outputs/output_include/Home/Page/MVI_4922.pkl,117.21869456781894
Exam,hot,../all_outputs/output_ssl_small/Exam/1-4-w02620221103122631.mp4_1.pkl,../all_outputs/output_include/Adjectives/hot/MVI_5138.pkl,117.21919351055953
Thank_You,sick,../all_outputs/output_ssl_small/Thank_You/1-5-w04720221103114751.mp4_1.pkl,../all_outputs/output_include/Adjectives/sick/MVI_9442.pkl,117.22027211433071
Exam,Chair,../all_outputs/output_ssl_small/Exam/1-4-w02620221103122631.mp4_1.pkl,../all_outputs/output_include/Home/Chair/MVI_4350.pkl,117.22542824887678
Age,Reporter,../all_outputs/output_ssl_small/Age/4-2-w02820221216124135.mp4_1.pkl,../all_outputs/output_include/Jobs/Reporter/MVI_4512.pkl,117.22988264524012
Sinhala,Newspaper,../all_outputs/output_ssl_small/Sinhala/2-5-w01820221110101612.mp4_1.pkl,../all_outputs/output_include/Society/Newspaper/MVI_4842.pkl,117.23137758114018
Report,hot,../all_outputs/output_ssl_small/Report/5-4-w02120221216122724.mp4_1.pkl,../all_outputs/output_include/Adjectives/hot/MVI_5138.pkl,117.23783795842216
See,Energy,../all_outputs/output_ssl_small/See/3-2-w04020221216132441.mp4_1.pkl,../all_outputs/output_include/Society/Energy/MVI_8956.pkl,117.25184071389613
My,Price,../all_outputs/output_ssl_small/My/2-1-w03020221110103507.mp4_1.pkl,../all_outputs/output_include/Society/Price/MVI_8987.pkl,117.25272433699372
There,Soldier,../all_outputs/output_ssl_small/There/2-10-w05920221110113903.mp4_1.pkl,../all_outputs/output_include/Jobs/Soldier/MVI_5353.pkl,117.25973668487522
Read,Soldier,../all_outputs/output_ssl_small/Read/1-4-w04620221103114631.mp4_1.pkl,../all_outputs/output_include/Jobs/Soldier/MVI_8895.pkl,117.27134199247207
Mother,Cow,../all_outputs/output_ssl_small/Mother/4-2-w00420221216120023.mp4_1.pkl,../all_outputs/output_include/Animals/Cow/MVI_2991.pkl,117.27615820573733
Tomorrow,Actor,../all_outputs/output_ssl_small/Tomorrow/1-5-w01520221103112345.mp4_1.pkl,../all_outputs/output_include/Jobs/Actor/MVI_4517.pkl,117.27766457073761
My,Sign,../all_outputs/output_ssl_small/My/2-3-w03020221110103526.mp4_1.pkl,../all_outputs/output_include/Society/Sign/MVI_8989.pkl,117.28985352927076
Children,Car,../all_outputs/output_ssl_small/Children/4-4-w01720221216121840.mp4_1.pkl,../all_outputs/output_include/Means_of_Transportation/Car/MVI_3117.pkl,117.29704490455062
Children,Bed,../all_outputs/output_ssl_small/Children/1-2-w01720221103121056.mp4_1.pkl,../all_outputs/output_include/Home/Bed/MVI_4355.pkl,117.30873979486819
House,Son,../all_outputs/output_ssl_small/House/2-6-w02920221110113324.mp4_1.pkl,../all_outputs/output_include/People/Son/MVI_3754.pkl,117.32143492067515
Mother,Paint,../all_outputs/output_ssl_small/Mother/1-3-w00420221103110724.mp4_1.pkl,../all_outputs/output_include/Home/Paint/MVI_8817.pkl,117.3268352592154
See?,Park,../all_outputs/output_ssl_small/See?/4-2-w05520221216134831.mp4_1.pkl,../all_outputs/output_include/Places/Park/MVI_3382.pkl,117.32782595768624
Dialog box,we,../all_outputs/output_ssl_small/Dialog box/3-2-w02420221216123403.mp4_1.pkl,../all_outputs/output_include/Pronouns/we/MVI_9973.pkl,117.33489059014653
Sinhala,Tool,../all_outputs/output_ssl_small/Sinhala/2-2-w01820221110101517.mp4_1.pkl,../all_outputs/output_include/Home/Tool/MVI_4958.pkl,117.35347582008035
Age,Horse,../all_outputs/output_ssl_small/Age/2-4-w02820221110103314.mp4_1.pkl,../all_outputs/output_include/Animals/Horse/MVI_4166.pkl,117.36090774775381
Make,tight,../all_outputs/output_ssl_small/Make/3-3-w03820221216132308.mp4_1.pkl,../all_outputs/output_include/Adjectives/tight/MVI_9773.pkl,117.3666034431089
